[0.0, -1.6571120254383531, -1.6288057949680548, -0.9916376113891602, -0.7012470845992749, -0.8913855403661728, -0.26357966785629594, 0.0, -0.21098145578677457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6759455513249162, -1.574327646692594, -1.031137858827909, -0.6437864005565643, -0.5206176272460392, 0.0, 0.0, -0.009636914357542992, 0.0, -0.056050971150398254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6740144009860058, -1.5775660977444865, -1.1470945938067003, -0.6200957585369762, -0.7414299964904785, -0.6492811664938927, -0.006886507783617292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6861688907732044, -1.567394426890782, -0.848322369158268, -0.5372849305470784, -1.1547894477844238, -0.5358785778284073, 0.0, -0.8933116594950359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6916465401649474, -1.5796334502597649, -1.2875354170799256, -0.2961709350347519, -1.3057150741418204, -0.1614680712421735, 0.0, -0.8678926602005959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.7002446211199511, -1.5826610138541772, -1.3946644365787506, -0.46895899871985114, -1.3275674978892007, -0.14147479832172394, 0.0, -1.1958475708961487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.7000004283180132, -1.5686019182205202, -1.4144974946975708, -0.43410162244524275, -1.3604519292712212, 0.0, -0.015744129816691082, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6981610436247, -1.5360530554646195, -1.417562636462125, -0.4098988256671212, -0.17244869346419972, -0.021558581784899746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6804725072600624, -1.5386032342910767, -1.3756120042367415, -0.3835818972438574, -1.248939871788025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, -1.6849299416025572, -1.5664167086283367, -1.318620584227822, -0.34069068233172095, -1.0385394947869437, -0.2909795418381691, 0.08151761442422867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
